Category,Sub Cat 1,Sub Cat 2,Description,Register,Units,"Size
(INT16)",Data Type,Access,Range,Default,User Notes
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Current, Ground",13526,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Voltage, L-L",13527,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Under Voltage, L-L",13528,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Voltage, L-N",13529,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Under Voltage, L-N",13530,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Power, Active",13531,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Power, Reactive",13532,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Power, Apparent",13533,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Lead Power Factor, True",13534,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Lag Power Factor, True",13535,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Lead Power Factor, Displacement",13536,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Lag Power Factor, Displacement",13537,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Demand, Active Power, Present",13538,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Demand, Active Power, Last",13539,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Demand, Active Power, Predicted",13540,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Demand, Reactive Power, Present",13541,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Demand, Reactive Power, Last",13542,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Demand, Reactive Power, Predicted",13543,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Demand, Apparent Power, Present",13544,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Demand, Apparent Power, Last",13545,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,"Over Demand, Apparent Power, Predicted",13546,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,Over Frequency,13547,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,Under Frequency,13548,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,Over Voltage Unbalance,13549,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,Over Voltage Total Harmonic Distortion,13550,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,1-Second Alarms - Standard,Phase Loss,13551,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,Unary Alarms,,13623,---,,---,---,---,---,
Alarms,Alarm Counters,Unary Alarms,Meter Powerup (Control Power Loss),13623,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,Unary Alarms,Meter Reset,13624,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,Unary Alarms,Meter Diagnostic,13625,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,Unary Alarms,Phase Reversal,13626,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,Unary Alarms,Unused,13627,---,6,INT16U,R,---,N/A,
Alarms,Alarm Counters,Digital Alarms,,13633,---,,---,---,---,---,
Alarms,Alarm Counters,Digital Alarms,Digital Alarm DI1,13633,---,1,INT16U,R,0 – 9999,0,
Alarms,Alarm Counters,Digital Alarms,Digital Alarm DI2,13634,---,1,INT16U,R,0 – 9999,0,
Alarms,1-Second Alarms - Standard,,,14000,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,"Over Current, Phase",,14000,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,"Over Current, Phase",Attributes,14000,---,2,INT32U,RWC,,0x10848B80,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,"Over Current, Phase",Source Register A,14002,---,1,INT16U,R,,R_IA_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,"Over Current, Phase",Source Register B,14003,---,1,INT16U,R,,R_IB_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,"Over Current, Phase",Source Register C,14004,---,1,INT16U,R,,R_IC_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,"Over Current, Phase",Pickup Setpoint,14005,A,2,FLOAT32,RWC,See User Notes,0,The maximum pickup setpoint allowed  is the maximum current that can be reported under the present configuration of CT ratio.
Alarms,1-Second Alarms - Standard,"Over Current, Phase",Pickup Time Delay,14007,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,"Over Current, Phase",Dropout Setpoint,14009,A,2,FLOAT32,RWC,See User Notes,0,Must be < Pickup Setpoint.
Alarms,1-Second Alarms - Standard,"Over Current, Phase",Dropout Time Delay,14011,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate – Base,14013,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Under Current, Phase",,14020,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14020,---,2,INT32U,RWC,,0x11048B80,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14022,---,1,INT16U,R,,R_IA_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register B,14023,---,1,INT16U,R,,R_IB_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register C,14024,---,1,INT16U,R,,R_IC_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14025,A,2,FLOAT32,RWC,See User Notes,0,Must be < Dropout Setpoint.
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14027,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14029,A,2,FLOAT32,RWC,See User Notes,0,The maximum pickup setpoint allowed  is the maximum current that can be reported under the present configuration of CT ratio.
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14031,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14033,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Over Current, Neutral",,14040,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14040,---,2,INT32U,RWC,,0x10849400,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14042,---,1,INT16U,R,,R_IN_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Reserved,14043,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Reserved,14044,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14045,A,2,FLOAT32,RWC,See User Notes,0,The maximum pickup setpoint allowed  is the maximum current that can be reported under the present configuration of CT ratio.
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14047,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14049,A,2,FLOAT32,RWC,See User Notes,0,Must be < Pickup Setpoint.
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14051,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14053,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Over Current, Ground",,14060,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14060,---,2,INT32U,RWC,,0x10849C80,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14062,---,1,INT16U,R,,R_IG_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Reserved,14063,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Reserved,14064,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14065,A,2,FLOAT32,RWC,See User Notes,0,The maximum pickup setpoint allowed  is the maximum current that can be reported under the present configuration of CT ratio.
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14067,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14069,A,2,FLOAT32,RWC,See User Notes,0,Must be < Pickup Setpoint.
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14071,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14073,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Over Voltage, L-L",,14080,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14080,---,2,INT32U,RWC,,0x1082AB80,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14082,---,1,INT16U,R,,R_VAB_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register B,14083,---,1,INT16U,R,,R_VBC_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register C,14084,---,1,INT16U,R,,R_VCA_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14085,V,2,FLOAT32,RWC,See User Notes,0,The maximum pickup setpoint allowed  is the maximum voltage  that can be reported under the present configuration of VT ratio.
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14087,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14089,V,2,FLOAT32,RWC,See User Notes,0,Must be < Pickup Setpoint.
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14091,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14093,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Under Voltage, L-L",,14100,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14100,---,2,INT32U,RWC,,0x1102AB80,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14102,---,1,INT16U,R,,R_VAB_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register B,14103,---,1,INT16U,R,,R_VBC_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register C,14104,---,1,INT16U,R,,R_VCA_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14105,V,2,FLOAT32,RWC,See User Notes,0,Must be < Dropout Setpoint.
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14107,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14109,V,2,FLOAT32,RWC,See User Notes,0,"The maximum dropout setpoint allowed  is the maximum voltage that can be reported under the present configuration of VT ratio.
"
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14111,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14113,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Over Voltage, L-N",,14120,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14120,---,2,INT32U,RWC,,0x1082A380,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14122,---,1,INT16U,R,,R_VAN_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register B,14123,---,1,INT16U,R,,R_VBN_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register C,14124,---,1,INT16U,R,,R_VCN_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14125,V,2,FLOAT32,RWC,See User Notes,0,The maximum pickup setpoint allowed  is the maximum voltage  that can be reported under the present configuration of VT ratio.
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14127,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14129,V,2,FLOAT32,RWC,See User Notes,0,Must be < Pickup Setpoint.
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14131,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14133,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Under Voltage, L-N",,14140,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14140,---,2,INT32U,RWC,,0x1102A380,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14142,---,1,INT16U,R,,R_VAN_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register B,14143,---,1,INT16U,R,,R_VBN_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register C,14144,---,1,INT16U,R,,R_VCN_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14145,V,2,FLOAT32,RWC,See User Notes,0,Must be < Dropout Setpoint.
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14147,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14149,V,2,FLOAT32,RWC,See User Notes,0,"The maximum dropout setpoint allowed  is the maximum voltage that can be reported under the present configuration of VT ratio.
"
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14151,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14153,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Over Power, Active",,14160,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14160,---,2,INT32U,RWC,,0x10875580,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14162,---,1,INT16U,R,,R_PTOT_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register B,14163,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Source Register C,14164,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14165,kW,2,FLOAT32,RWC,See User Notes,0,"The maximum pickup setpoint allowed  is the maximum power that can be reported under the present configuration of CT and VT ratio.
"
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14167,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14169,kW,2,FLOAT32,RWC,See User Notes,0,Must be < Pickup Setpoint.
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14171,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14173,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Over Power, Reactive",,14180,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14180,---,2,INT32U,RWC,,0x10895580,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14182,---,1,INT16U,R,,R_QTOT_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register B,14183,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Source Register C,14184,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14185,kVAR,2,FLOAT32,RWC,See User Notes,0,"The maximum pickup setpoint allowed  is the maximum power that can be reported under the present configuration of CT and VT ratio.
"
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14187,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14189,kVAR,2,FLOAT32,RWC,See User Notes,0,Must be < Pickup Setpoint.
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14191,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14193,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Over Power, Apparent",,14200,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14200,---,2,INT32U,RWC,,0x108B5580,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14202,---,1,INT16U,R,,R_STOT_50_60_CYC_RMS,
Alarms,1-Second Alarms - Standard,,Source Register B,14203,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Source Register C,14204,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14205,kVA,2,FLOAT32,RWC,See User Notes,0,"The maximum pickup setpoint allowed  is the maximum power that can be reported under the present configuration of CT and VT ratio.
"
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14207,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14209,kVA,2,FLOAT32,RWC,See User Notes,0,Must be < Pickup Setpoint.
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14211,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14213,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Leading Power Factor, True",,14220,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14220,---,2,INT32U,RWC,,0x118EC380,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14222,---,1,INT16U,R,,R_PFA_50_60_CYC_TRUE,
Alarms,1-Second Alarms - Standard,,Reserved,14223,---,1,INT16U,R,,R_PFB_50_60_CYC_TRUE,
Alarms,1-Second Alarms - Standard,,Reserved,14224,---,1,INT16U,R,,R_PFC_50_60_CYC_TRUE,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14225,---,2,FLOAT32,RWC,,0,
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14227,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14229,---,2,FLOAT32,RWC,,0,
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14231,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14233,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Lagging Power Factor, True",,14240,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14240,---,2,INT32U,RWC,,0x120EC380,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14242,---,1,INT16U,R,,R_PFA_50_60_CYC_TRUE,
Alarms,1-Second Alarms - Standard,,Reserved,14243,---,1,INT16U,R,,R_PFB_50_60_CYC_TRUE,
Alarms,1-Second Alarms - Standard,,Reserved,14244,---,1,INT16U,R,,R_PFC_50_60_CYC_TRUE,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14245,---,2,FLOAT32,RWC,,0,
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14247,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14249,---,2,FLOAT32,RWC,,0,
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14251,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14253,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Leading Power Factor, Displacement",,14260,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14260,---,2,INT32U,RWC,,0x118ECB80,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14262,---,1,INT16U,R,,R_PFA_50_60_CYC_DISP,
Alarms,1-Second Alarms - Standard,,Reserved,14263,---,1,INT16U,R,,R_PFB_50_60_CYC_DISP,
Alarms,1-Second Alarms - Standard,,Reserved,14264,---,1,INT16U,R,,R_PFC_50_60_CYC_DISP,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14265,---,2,FLOAT32,RWC,,0,
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14267,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14269,---,2,FLOAT32,RWC,,0,
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14271,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14273,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Lagging Power Factor, Displacement",,14280,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14280,---,2,INT32U,RWC,,0x120ECB80,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14282,---,1,INT16U,R,,R_PFA_50_60_CYC_DISP,
Alarms,1-Second Alarms - Standard,,Reserved,14283,---,1,INT16U,R,,R_PFB_50_60_CYC_DISP,
Alarms,1-Second Alarms - Standard,,Reserved,14284,---,1,INT16U,R,,R_PFC_50_60_CYC_DISP,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14285,---,2,FLOAT32,RWC,,0,
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14287,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14289,---,2,FLOAT32,RWC,,0,
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14291,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14293,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Over Demand, Active Power, Present",,14300,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14300,---,2,INT32U,RWC,,0x1086E580,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14302,---,1,INT16U,R,,R_DMD_CH_01_PRES,
Alarms,1-Second Alarms - Standard,,Source Register B,14303,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Source Register C,14304,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14305,kW,2,FLOAT32,RWC,See User Notes,0,"The maximum pickup setpoint allowed  is the maximum power that can be reported under the present configuration of CT and VT ratio.
"
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14307,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14309,kW,2,FLOAT32,RWC,See User Notes,0,Must be < Pickup Setpoint.
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14311,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14313,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Over Demand, Active Power, Last",,14320,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14320,---,2,INT32U,RWC,,0x1086D580,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14322,---,1,INT16U,R,,R_DMD_CH_01_LAST,
Alarms,1-Second Alarms - Standard,,Source Register B,14323,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Source Register C,14324,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Pickup Setpoint,14325,kW,2,FLOAT32,RWC,See User Notes,0,"The maximum pickup setpoint allowed  is the maximum power that can be reported under the present configuration of CT and VT ratio.
"
Alarms,1-Second Alarms - Standard,,Pickup Time Delay,14327,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Dropout Setpoint,14329,kW,2,FLOAT32,RWC,See User Notes,0,Must be < Pickup Setpoint.
Alarms,1-Second Alarms - Standard,,Dropout Time Delay,14331,seconds,2,INT32U,RWC,---,0,
Alarms,1-Second Alarms - Standard,,Digital Outputs to Associate –  Standard,14333,---,1,BITMAP,RWC,,0,"Bitmap of digital outputs to associate with this alarm.
Bitmap is right-justified with the least significant bit associated with digital output ID of 1.

For PM5xxx series, the maximum value is 0x0003. (There are 2 digital outputs.)"
Alarms,1-Second Alarms - Standard,"Over Demand, Active Power, Predicted",,14340,---,,---,---,---,---,
Alarms,1-Second Alarms - Standard,,Attributes,14340,---,2,INT32U,RWC,,0x1086DD80,See Alarm Attributes for details.
Alarms,1-Second Alarms - Standard,,Source Register A,14342,---,1,INT16U,R,,R_DMD_CH_01_PREDICTED,
Alarms,1-Second Alarms - Standard,,Source Register B,14343,---,1,INT16U,R,,N/A,
Alarms,1-Second Alarms - Standard,,Source Register C,14344,---,1,INT16U,R,,N/A,
